"name";"chromosome";"value";"description";"seq_region_start";"seq_region_end";"seq_region_strand";"biotype";"stable_id"
"ENSLOCG00000014620";"7";"NULL";"chromosome LG7 open reading frame, human C8orf48 [Source:NCBI gene;Acc:107077852]";"40116933";"40124653";"1";"protein_coding";"ENSLOCG00000014620"
"ENSLOCG00000014623";"7";"NULL";"T-complex protein 1 subunit alpha-like [Source:NCBI gene;Acc:102686141]";"40197587";"40207669";"1";"protein_coding";"ENSLOCG00000014623"
"zc4h2";"7";"NULL";"zinc finger, C4H2 domain containing [Source:ZFIN;Acc:ZDB-GENE-030131-2207]";"40211001";"40219877";"-1";"protein_coding";"ENSLOCG00000014627"
"zc3h12b";"7";"NULL";"zinc finger CCCH-type containing 12B [Source:ZFIN;Acc:ZDB-GENE-060526-290]";"40222464";"40250499";"1";"protein_coding";"ENSLOCG00000014631"
"las1l";"7";"NULL";"LAS1-like, ribosome biogenesis factor [Source:ZFIN;Acc:ZDB-GENE-030131-3625]";"40256086";"40281237";"-1";"protein_coding";"ENSLOCG00000014635"
"msna";"7";"NULL";"moesin a [Source:ZFIN;Acc:ZDB-GENE-021211-2]";"40288669";"40329870";"1";"protein_coding";"ENSLOCG00000014640"
"fdx1b";"7";"NULL";"ferredoxin 1b [Source:ZFIN;Acc:ZDB-GENE-060526-382]";"40332576";"40335194";"1";"protein_coding";"ENSLOCG00000014648"
"ENSLOCG00000014649";"7";"NULL";"NULL";"40340382";"40366815";"-1";"protein_coding";"ENSLOCG00000014649"
"ENSLOCG00000014654";"7";"NULL";"NULL";"40412705";"40426006";"-1";"protein_coding";"ENSLOCG00000014654"
"HEPH";"7";"NULL";"hephaestin [Source:HGNC Symbol;Acc:HGNC:4866]";"40427022";"40453712";"1";"protein_coding";"ENSLOCG00000014659"
"ENSLOCG00000014665";"7";"NULL";"NULL";"40502017";"40507666";"1";"protein_coding";"ENSLOCG00000014665"
"ENSLOCG00000014669";"7";"NULL";"ectodysplasin A2 receptor [Source:NCBI gene;Acc:107077857]";"40543975";"40554011";"-1";"protein_coding";"ENSLOCG00000014669"
"ophn1";"7";"NULL";"oligophrenin 1 [Source:ZFIN;Acc:ZDB-GENE-040718-464]";"40594182";"40722624";"-1";"protein_coding";"ENSLOCG00000014675"
"ar";"7";"NULL";"androgen receptor [Source:ZFIN;Acc:ZDB-GENE-060131-1]";"40596481";"40643523";"1";"protein_coding";"ENSLOCG00000014680"
"yipf6";"7";"NULL";"Yip1 domain family, member 6 [Source:ZFIN;Acc:ZDB-GENE-040625-76]";"40724056";"40734645";"1";"protein_coding";"ENSLOCG00000014686"
"stard8";"7";"NULL";"StAR-related lipid transfer (START) domain containing 8 [Source:ZFIN;Acc:ZDB-GENE-030131-9447]";"40770150";"40816590";"1";"protein_coding";"ENSLOCG00000014688"
"rxfp2l";"7";"NULL";"relaxin family peptide receptor 2, like [Source:ZFIN;Acc:ZDB-GENE-060531-8]";"40816649";"40867601";"-1";"protein_coding";"ENSLOCG00000014695"
"zgc:103697";"7";"NULL";"zgc:103697 [Source:ZFIN;Acc:ZDB-GENE-040912-104]";"40885252";"40910185";"1";"protein_coding";"ENSLOCG00000014705"
"efnb1";"7";"NULL";"ephrin-B1 [Source:ZFIN;Acc:ZDB-GENE-010618-2]";"41431213";"41516097";"-1";"protein_coding";"ENSLOCG00000014708"
"fam155b";"7";"NULL";"family with sequence similarity 155 member B [Source:ZFIN;Acc:ZDB-GENE-060526-303]";"41618802";"41737575";"1";"protein_coding";"ENSLOCG00000014712"
"eda";"7";"NULL";"ectodysplasin A [Source:ZFIN;Acc:ZDB-GENE-050107-6]";"41750793";"41842587";"1";"protein_coding";"ENSLOCG00000014715"
"ENSLOCG00000014717";"7";"NULL";"tumor necrosis factor ligand superfamily member 13B-like [Source:NCBI gene;Acc:102682373]";"41842902";"41849638";"1";"protein_coding";"ENSLOCG00000014717"
"ENSLOCG00000014722";"7";"NULL";"leucine-rich repeat-containing protein 32-like [Source:NCBI gene;Acc:102682574]";"41852781";"41927297";"1";"protein_coding";"ENSLOCG00000014722"
"wnt11";"7";"NULL";"wingless-type MMTV integration site family, member 11 [Source:ZFIN;Acc:ZDB-GENE-990603-12]";"41873260";"41876196";"1";"protein_coding";"ENSLOCG00000014724"
"igbp1";"7";"NULL";"immunoglobulin (CD79A) binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2928]";"41895632";"41901078";"1";"protein_coding";"ENSLOCG00000014729"
"ENSLOCG00000014734";"7";"NULL";"serpin H1-like [Source:NCBI gene;Acc:102682979]";"41901506";"41905696";"-1";"protein_coding";"ENSLOCG00000014734"
"cx39.9";"7";"NULL";"connexin 39.9 [Source:ZFIN;Acc:ZDB-GENE-040406-2]";"41939947";"41941020";"1";"protein_coding";"ENSLOCG00000017481"
"ZMYM3";"7";"NULL";"zinc finger MYM-type containing 3 [Source:HGNC Symbol;Acc:HGNC:13054]";"41943546";"41972623";"-1";"protein_coding";"ENSLOCG00000014737"
"nono";"7";"NULL";"non-POU domain containing, octamer-binding [Source:ZFIN;Acc:ZDB-GENE-030131-713]";"41976325";"41983244";"1";"protein_coding";"ENSLOCG00000014739"
"ENSLOCG00000014742";"7";"NULL";"NULL";"41983856";"41987115";"-1";"protein_coding";"ENSLOCG00000014742"
"zgc:113208";"7";"NULL";"zgc:113208 [Source:ZFIN;Acc:ZDB-GENE-050417-450]";"41988153";"41996142";"-1";"protein_coding";"ENSLOCG00000014744"
"mtnr1c";"7";"NULL";"melatonin receptor 1C [Source:ZFIN;Acc:ZDB-GENE-990415-158]";"42006652";"42079091";"1";"protein_coding";"ENSLOCG00000014745"
"vma21";"7";"NULL";"vacuolar ATPase assembly factor VMA21 [Source:ZFIN;Acc:ZDB-GENE-081104-272]";"42225109";"42227333";"1";"protein_coding";"ENSLOCG00000014747"
"npas2";"7";"NULL";"neuronal PAS domain protein 2 [Source:ZFIN;Acc:ZDB-GENE-030408-3]";"42295248";"42323335";"1";"protein_coding";"ENSLOCG00000014750"
"TBC1D8B";"7";"NULL";"TBC1 domain family member 8B [Source:HGNC Symbol;Acc:HGNC:24715]";"42335790";"42358224";"-1";"protein_coding";"ENSLOCG00000014769"
"rnf128a";"7";"NULL";"ring finger protein 128a [Source:ZFIN;Acc:ZDB-GENE-030131-1044]";"42360597";"42380676";"-1";"protein_coding";"ENSLOCG00000014777"
"radx";"7";"NULL";"RPA1 related single stranded DNA binding protein [Source:ZFIN;Acc:ZDB-GENE-081104-212]";"42385845";"42395958";"-1";"protein_coding";"ENSLOCG00000014778"
"si:zfos-2326c3.2";"7";"NULL";"si:zfos-2326c3.2 [Source:ZFIN;Acc:ZDB-GENE-091113-25]";"42397228";"42459325";"-1";"protein_coding";"ENSLOCG00000014782"
"il1rapl2";"7";"NULL";"interleukin 1 receptor accessory protein-like 2 [Source:ZFIN;Acc:ZDB-GENE-040219-5]";"42464995";"42738455";"-1";"protein_coding";"ENSLOCG00000014790"
"ENSLOCG00000014793";"7";"NULL";"homeobox protein ARX-like [Source:NCBI gene;Acc:102684999]";"42836726";"42842954";"1";"protein_coding";"ENSLOCG00000014793"
"fam199x";"7";"NULL";"family with sequence similarity 199, X-linked [Source:ZFIN;Acc:ZDB-GENE-040808-24]";"42860487";"42868679";"-1";"protein_coding";"ENSLOCG00000014795"
"commd5";"7";"NULL";"COMM domain containing 5 [Source:ZFIN;Acc:ZDB-GENE-040801-71]";"42868807";"42880139";"1";"protein_coding";"ENSLOCG00000014798"
"LONRF3";"7";"NULL";"LON peptidase N-terminal domain and ring finger 3 [Source:HGNC Symbol;Acc:HGNC:21152]";"42882307";"42897072";"1";"protein_coding";"ENSLOCG00000014802"
"ENSLOCG00000014805";"7";"NULL";"NULL";"42908001";"42909559";"-1";"protein_coding";"ENSLOCG00000014805"
"nlgn3a";"7";"NULL";"neuroligin 3a [Source:ZFIN;Acc:ZDB-GENE-071219-1]";"43053360";"43195218";"1";"protein_coding";"ENSLOCG00000014807"
"si:dkey-27i16.2";"7";"NULL";"si:dkey-27i16.2 [Source:ZFIN;Acc:ZDB-GENE-030131-9667]";"43200649";"43203162";"-1";"protein_coding";"ENSLOCG00000014814"
"ENSLOCG00000014816";"7";"NULL";"protocadherin-20-like [Source:NCBI gene;Acc:102685606]";"43210081";"43217740";"1";"protein_coding";"ENSLOCG00000014816"
"plp1a";"7";"NULL";"proteolipid protein 1a [Source:ZFIN;Acc:ZDB-GENE-001202-1]";"43235597";"43239403";"1";"protein_coding";"ENSLOCG00000014819"
"rab9b (1 of many)";"7";"NULL";"RAB9B, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-091118-112]";"43248514";"43249125";"-1";"protein_coding";"ENSLOCG00000017482"
"ENSLOCG00000014821";"7";"NULL";"NULL";"43254292";"43284774";"-1";"protein_coding";"ENSLOCG00000014821"
"nsdhl";"7";"NULL";"NAD(P) dependent steroid dehydrogenase-like [Source:ZFIN;Acc:ZDB-GENE-050417-163]";"43291033";"43300624";"-1";"protein_coding";"ENSLOCG00000014825"
"gcna";"7";"NULL";"germ cell nuclear acidic peptidase [Source:ZFIN;Acc:ZDB-GENE-050320-153]";"43303149";"43314492";"-1";"protein_coding";"ENSLOCG00000014829"
"ogt.1";"7";"NULL";"O-linked N-acetylglucosamine (GlcNAc) transferase, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9631]";"43321703";"43340973";"-1";"protein_coding";"ENSLOCG00000014832"
"ENSLOCG00000014845";"7";"NULL";"uncharacterized LOC102686823 [Source:NCBI gene;Acc:102686823]";"43375104";"43385964";"1";"protein_coding";"ENSLOCG00000014845"
"rhogc";"7";"NULL";"ras homolog gene family, member Gc [Source:ZFIN;Acc:ZDB-GENE-030131-3402]";"43394351";"43394926";"1";"protein_coding";"ENSLOCG00000017483"
"taf1";"7";"NULL";"TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:ZFIN;Acc:ZDB-GENE-030131-5576]";"43405188";"43432526";"1";"protein_coding";"ENSLOCG00000014847"
"kctd12b";"7";"NULL";"potassium channel tetramerisation domain containing 12b [Source:ZFIN;Acc:ZDB-GENE-050417-104]";"43492819";"43512137";"-1";"protein_coding";"ENSLOCG00000014860"
"ENSLOCG00000014861";"7";"NULL";"exocyst complex component 1-like [Source:NCBI gene;Acc:102687224]";"43512091";"43539509";"1";"protein_coding";"ENSLOCG00000014861"
"glod5";"7";"NULL";"glyoxalase domain containing 5 [Source:ZFIN;Acc:ZDB-GENE-050522-174]";"43542619";"43544605";"1";"protein_coding";"ENSLOCG00000014868"
"ENSLOCG00000014871";"7";"NULL";"uncharacterized LOC102684932 [Source:NCBI gene;Acc:102684932]";"43561645";"43565820";"-1";"protein_coding";"ENSLOCG00000014871"
"si:ch211-153b23.5";"7";"NULL";"si:ch211-153b23.5 [Source:ZFIN;Acc:ZDB-GENE-030131-9744]";"43571338";"43575389";"1";"protein_coding";"ENSLOCG00000014872"
"zgc:174917";"7";"NULL";"zgc:174917 [Source:ZFIN;Acc:ZDB-GENE-070928-42]";"43577878";"43580185";"-1";"protein_coding";"ENSLOCG00000014875"
"si:ch211-153b23.7";"7";"NULL";"si:ch211-153b23.7 [Source:ZFIN;Acc:ZDB-GENE-141216-14]";"43590898";"43597362";"-1";"protein_coding";"ENSLOCG00000014879"
"frmpd3";"7";"NULL";"FERM and PDZ domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-100316-9]";"43753138";"43776728";"1";"protein_coding";"ENSLOCG00000014883"
"prps1b";"7";"NULL";"phosphoribosyl pyrophosphate synthetase 1B [Source:ZFIN;Acc:ZDB-GENE-030131-4011]";"43783499";"43790363";"1";"protein_coding";"ENSLOCG00000014886"
"zgc:66447";"7";"NULL";"zgc:66447 [Source:ZFIN;Acc:ZDB-GENE-030131-4748]";"43830179";"43843636";"1";"protein_coding";"ENSLOCG00000014887"
"znf711";"7";"NULL";"zinc finger protein 711 [Source:ZFIN;Acc:ZDB-GENE-081107-49]";"43844709";"43853405";"-1";"protein_coding";"ENSLOCG00000014891"
"ENSLOCG00000014894";"7";"NULL";"uncharacterized LOC107077889 [Source:NCBI gene;Acc:107077889]";"43858544";"43867714";"-1";"protein_coding";"ENSLOCG00000014894"
"ENSLOCG00000014895";"7";"NULL";"apolipoprotein O like [Source:NCBI gene;Acc:102686142]";"43868878";"43875961";"-1";"protein_coding";"ENSLOCG00000014895"
"zgc:92907";"7";"NULL";"zgc:92907 [Source:ZFIN;Acc:ZDB-GENE-040718-161]";"43879477";"43884398";"1";"protein_coding";"ENSLOCG00000014897"
"ENSLOCG00000014901";"7";"NULL";"cytokine receptor common subunit gamma-like [Source:NCBI gene;Acc:102686346]";"43886282";"43899070";"1";"protein_coding";"ENSLOCG00000014901"
"si:ch211-191o15.6";"7";"NULL";"si:ch211-191o15.6 [Source:ZFIN;Acc:ZDB-GENE-110228-3]";"43901430";"43907067";"1";"protein_coding";"ENSLOCG00000014906"
"ENSLOCG00000014909";"7";"NULL";"NULL";"43907878";"43912037";"-1";"protein_coding";"ENSLOCG00000014909"
"si:zfos-80g12.1";"7";"NULL";"si:zfos-80g12.1 [Source:ZFIN;Acc:ZDB-GENE-160114-34]";"43938948";"43964311";"1";"protein_coding";"ENSLOCG00000014911"
"foxo4";"7";"NULL";"forkhead box O4 [Source:ZFIN;Acc:ZDB-GENE-150311-1]";"43975478";"43979552";"-1";"protein_coding";"ENSLOCG00000014915"
"snx12";"7";"NULL";"sorting nexin 12 [Source:ZFIN;Acc:ZDB-GENE-040426-787]";"43989102";"43999839";"1";"protein_coding";"ENSLOCG00000014918"
"ENSLOCG00000014919";"7";"NULL";"NULL";"44001929";"44015783";"1";"protein_coding";"ENSLOCG00000014919"
"slc7a3a";"7";"NULL";"solute carrier family 7 member 3a [Source:ZFIN;Acc:ZDB-GENE-041114-206]";"44035856";"44051697";"1";"protein_coding";"ENSLOCG00000014920"
"prss23";"7";"NULL";"serine protease 23 [Source:ZFIN;Acc:ZDB-GENE-030131-9149]";"44089015";"44090181";"1";"protein_coding";"ENSLOCG00000017484"
"vbp1";"7";"NULL";"von Hippel-Lindau binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-050522-494]";"44093425";"44098067";"1";"protein_coding";"ENSLOCG00000014923"
"rab39bb";"7";"NULL";"RAB39B, member RAS oncogene family b [Source:ZFIN;Acc:ZDB-GENE-061215-104]";"44105382";"44108451";"-1";"protein_coding";"ENSLOCG00000014927"
"zgc:162171";"7";"NULL";"zgc:162171 [Source:ZFIN;Acc:ZDB-GENE-070424-24]";"44112273";"44120713";"1";"protein_coding";"ENSLOCG00000014930"
"si:ch211-200p22.4";"7";"NULL";"si:ch211-200p22.4 [Source:ZFIN;Acc:ZDB-GENE-081104-61]";"44134315";"44165133";"1";"protein_coding";"ENSLOCG00000014931"
"zgc:92429";"7";"NULL";"zgc:92429 [Source:ZFIN;Acc:ZDB-GENE-040801-194]";"44176090";"44186159";"1";"protein_coding";"ENSLOCG00000014938"
"siah2l";"7";"NULL";"seven in absentia homolog 2 (Drosophila)-like [Source:ZFIN;Acc:ZDB-GENE-030922-1]";"44203870";"44220409";"1";"protein_coding";"ENSLOCG00000014942"
"ENSLOCG00000014943";"7";"NULL";"NULL";"44226226";"44229669";"-1";"protein_coding";"ENSLOCG00000014943"
"GPR119";"7";"NULL";"G protein-coupled receptor 119 [Source:HGNC Symbol;Acc:HGNC:19060]";"44234436";"44235398";"-1";"protein_coding";"ENSLOCG00000017485"
"slc25a14";"7";"NULL";"solute carrier family 25 member 14 [Source:ZFIN;Acc:ZDB-GENE-040426-749]";"44241540";"44254282";"1";"protein_coding";"ENSLOCG00000014944"
"pof1b";"7";"NULL";"POF1B actin binding protein [Source:ZFIN;Acc:ZDB-GENE-030131-4287]";"44259399";"44289442";"1";"protein_coding";"ENSLOCG00000014948"
"zgc:158291";"7";"NULL";"zgc:158291 [Source:ZFIN;Acc:ZDB-GENE-061215-70]";"44372969";"44374634";"-1";"protein_coding";"ENSLOCG00000014949"
"klf5l";"7";"NULL";"Kruppel-like factor 5 like [Source:ZFIN;Acc:ZDB-GENE-060312-34]";"44442436";"44464819";"1";"protein_coding";"ENSLOCG00000014951"
"RIPPLY1";"7";"NULL";"ripply transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:25117]";"44460240";"44571030";"1";"protein_coding";"ENSLOCG00000014954"
"klf8";"7";"NULL";"Kruppel-like factor 8 [Source:ZFIN;Acc:ZDB-GENE-070424-152]";"44477773";"44496250";"-1";"protein_coding";"ENSLOCG00000014956"
"rbm41";"7";"NULL";"RNA binding motif protein 41 [Source:ZFIN;Acc:ZDB-GENE-041114-107]";"44514043";"44518351";"1";"protein_coding";"ENSLOCG00000014958"
"zgc:152774";"7";"NULL";"zgc:152774 [Source:ZFIN;Acc:ZDB-GENE-060929-544]";"44521736";"44546272";"1";"protein_coding";"ENSLOCG00000014959"
"cldn2";"7";"NULL";"claudin 2 [Source:ZFIN;Acc:ZDB-GENE-040912-26]";"44555275";"44556102";"-1";"protein_coding";"ENSLOCG00000017486"
"PRRG3";"7";"NULL";"proline rich and Gla domain 3 [Source:HGNC Symbol;Acc:HGNC:30798]";"44574702";"44581137";"1";"protein_coding";"ENSLOCG00000014963"
"cnga2a";"7";"NULL";"cyclic nucleotide gated channel alpha 2a [Source:ZFIN;Acc:ZDB-GENE-061005-1]";"44601548";"44605707";"1";"protein_coding";"ENSLOCG00000014964"
"pih1d3";"7";"NULL";"PIH1 domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-040722-2]";"44608410";"44611126";"-1";"protein_coding";"ENSLOCG00000014965"
"NUP62";"7";"NULL";"nucleoporin 62 [Source:HGNC Symbol;Acc:HGNC:8066]";"44610618";"44622078";"1";"protein_coding";"ENSLOCG00000014967"
"si:ch211-274f20.2";"7";"NULL";"si:ch211-274f20.2 [Source:ZFIN;Acc:ZDB-GENE-091204-91]";"44622310";"44634181";"1";"protein_coding";"ENSLOCG00000014969"
"sybl1";"7";"NULL";"synaptobrevin-like 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1055]";"44636785";"44644221";"-1";"protein_coding";"ENSLOCG00000014975"
"polr1d";"7";"NULL";"RNA polymerase I and III subunit D [Source:ZFIN;Acc:ZDB-GENE-040930-4]";"44644441";"44646875";"1";"protein_coding";"ENSLOCG00000014976"
"ENSLOCG00000014978";"7";"NULL";"endothelin B receptor-like [Source:NCBI gene;Acc:102691410]";"44652845";"44671764";"-1";"protein_coding";"ENSLOCG00000014978"
"rraga";"7";"NULL";"Ras-related GTP binding A [Source:ZFIN;Acc:ZDB-GENE-030131-4083]";"44725897";"44735167";"-1";"protein_coding";"ENSLOCG00000014979"
"MLNR";"7";"NULL";"motilin receptor [Source:HGNC Symbol;Acc:HGNC:4495]";"44740973";"44743282";"1";"protein_coding";"ENSLOCG00000014982"
"ENSLOCG00000014984";"7";"NULL";"fibronectin type-III domain-containing protein 3A-like [Source:NCBI gene;Acc:102691810]";"44749249";"44764893";"-1";"protein_coding";"ENSLOCG00000014984"
"cysltr1";"7";"NULL";"cysteinyl leukotriene receptor 1 [Source:ZFIN;Acc:ZDB-GENE-050522-250]";"44789211";"44790272";"-1";"protein_coding";"ENSLOCG00000017487"
"ENSLOCG00000014986";"7";"NULL";"type-1 angiotensin II receptor-like [Source:NCBI gene;Acc:107077896]";"44823030";"44826468";"1";"protein_coding";"ENSLOCG00000014986"
"lpar4";"7";"NULL";"lysophosphatidic acid receptor 4 [Source:ZFIN;Acc:ZDB-GENE-120201-1]";"44849989";"44851080";"1";"protein_coding";"ENSLOCG00000017488"
"p2ry10";"7";"NULL";"P2Y receptor family member 10 [Source:ZFIN;Acc:ZDB-GENE-070410-105]";"44864428";"44875907";"1";"protein_coding";"ENSLOCG00000014987"
"gpr174";"7";"NULL";"G protein-coupled receptor 174 [Source:ZFIN;Acc:ZDB-GENE-100930-1]";"44900954";"44901925";"1";"protein_coding";"ENSLOCG00000017489"
"ITM2A";"7";"NULL";"integral membrane protein 2A [Source:HGNC Symbol;Acc:HGNC:6173]";"44907016";"44919673";"-1";"protein_coding";"ENSLOCG00000014989"
"TBX22";"7";"NULL";"T-box transcription factor 22 [Source:HGNC Symbol;Acc:HGNC:11600]";"44948322";"44958703";"1";"protein_coding";"ENSLOCG00000014991"
"chmp1b";"7";"NULL";"chromatin modifying protein 1B [Source:ZFIN;Acc:ZDB-GENE-030131-8370]";"44971679";"44979434";"-1";"protein_coding";"ENSLOCG00000014992"
"tent5d";"7";"NULL";"terminal nucleotidyltransferase 5D [Source:ZFIN;Acc:ZDB-GENE-091118-44]";"44992659";"44995019";"1";"protein_coding";"ENSLOCG00000014996"
"ENSLOCG00000017490";"7";"NULL";"syntaxin-1A-like [Source:NCBI gene;Acc:102693428]";"45051801";"45052694";"-1";"protein_coding";"ENSLOCG00000017490"
"brwd3";"7";"NULL";"bromodomain and WD repeat domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-100921-43]";"45062509";"45090806";"-1";"protein_coding";"ENSLOCG00000014998"
"hmgn6";"7";"NULL";"high mobility group nucleosome binding domain 6 [Source:ZFIN;Acc:ZDB-GENE-030131-1005]";"45102126";"45106542";"-1";"protein_coding";"ENSLOCG00000015014"
"sh3bgrl";"7";"NULL";"SH3 domain binding glutamate-rich protein like [Source:ZFIN;Acc:ZDB-GENE-040426-1376]";"45111870";"45125177";"1";"protein_coding";"ENSLOCG00000015016"
"ENSLOCG00000015020";"7";"NULL";"uncharacterized protein CXorf21 homolog [Source:NCBI gene;Acc:102694020]";"45131436";"45135797";"1";"protein_coding";"ENSLOCG00000015020"
"ENSLOCG00000015022";"7";"NULL";"sodium/hydrogen exchanger 2-like [Source:NCBI gene;Acc:102694221]";"45137211";"45149008";"1";"protein_coding";"ENSLOCG00000015022"
"POU3F4";"7";"NULL";"POU class 3 homeobox 4 [Source:HGNC Symbol;Acc:HGNC:9217]";"45268992";"45270080";"1";"protein_coding";"ENSLOCG00000017491"
"ENSLOCG00000015028";"7";"NULL";"organic cation transporter-like protein [Source:NCBI gene;Acc:102694614]";"45286202";"45295059";"1";"protein_coding";"ENSLOCG00000015028"
"rps6kal";"7";"NULL";"ribosomal protein S6 kinase a, like [Source:ZFIN;Acc:ZDB-GENE-030131-9616]";"45294230";"45323325";"-1";"protein_coding";"ENSLOCG00000015032"
"hdx";"7";"NULL";"highly divergent homeobox [Source:ZFIN;Acc:ZDB-GENE-140106-165]";"45327706";"45343492";"-1";"protein_coding";"ENSLOCG00000015046"
"si:ch211-26b3.4";"7";"NULL";"si:ch211-26b3.4 [Source:ZFIN;Acc:ZDB-GENE-081104-60]";"45380854";"45456731";"1";"protein_coding";"ENSLOCG00000015048"
"ENSLOCG00000015059";"7";"NULL";"NULL";"45468583";"45478528";"-1";"protein_coding";"ENSLOCG00000015059"
"rap2c";"7";"NULL";"RAP2C, member of RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-041024-1]";"45481120";"45492080";"-1";"protein_coding";"ENSLOCG00000015061"
"si:ch211-153b23.3";"7";"NULL";"si:ch211-153b23.3 [Source:ZFIN;Acc:ZDB-GENE-141216-408]";"45502527";"45511094";"1";"protein_coding";"ENSLOCG00000015063"
"mbnl3";"7";"NULL";"muscleblind-like splicing regulator 3 [Source:ZFIN;Acc:ZDB-GENE-081002-3]";"45524043";"45549215";"-1";"protein_coding";"ENSLOCG00000015065"
"gpc4";"7";"NULL";"glypican 4 [Source:ZFIN;Acc:ZDB-GENE-011119-1]";"45624306";"45635928";"-1";"protein_coding";"ENSLOCG00000015069"
"gpc3";"7";"NULL";"glypican 3 [Source:ZFIN;Acc:ZDB-GENE-031212-1]";"45685633";"45726110";"-1";"protein_coding";"ENSLOCG00000015071"
"cab39l1";"7";"NULL";"calcium binding protein 39, like 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2897]";"45808547";"45815660";"-1";"protein_coding";"ENSLOCG00000015073"
"phf6";"7";"NULL";"PHD finger protein 6 [Source:ZFIN;Acc:ZDB-GENE-030131-5278]";"45823074";"45831602";"1";"protein_coding";"ENSLOCG00000015079"
"hprt1";"7";"NULL";"hypoxanthine phosphoribosyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1918]";"45834371";"45845322";"1";"protein_coding";"ENSLOCG00000015083"
"fam122b";"7";"NULL";"family with sequence similarity 122B [Source:ZFIN;Acc:ZDB-GENE-040801-204]";"45869998";"45878454";"1";"protein_coding";"ENSLOCG00000015090"
"mospd1";"7";"NULL";"motile sperm domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2691]";"45885124";"45894956";"-1";"protein_coding";"ENSLOCG00000015092"
"ints6l";"7";"NULL";"integrator complex subunit 6 like [Source:ZFIN;Acc:ZDB-GENE-040426-1150]";"45901419";"45922822";"1";"protein_coding";"ENSLOCG00000015093"
"SLC9A6";"7";"NULL";"solute carrier family 9 member A6 [Source:HGNC Symbol;Acc:HGNC:11079]";"45932293";"45946770";"1";"protein_coding";"ENSLOCG00000015101"
"FHL1 (1 of many)";"7";"NULL";"four and a half LIM domains 1 [Source:HGNC Symbol;Acc:HGNC:3702]";"45970948";"45973742";"1";"protein_coding";"ENSLOCG00000015108"
"map7d3";"7";"NULL";"MAP7 domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-121129-3]";"45979833";"46015365";"-1";"protein_coding";"ENSLOCG00000015111"
"ENSLOCG00000015115";"7";"NULL";"adhesion G-protein coupled receptor G4-like [Source:NCBI gene;Acc:102697162]";"46035939";"46058883";"1";"protein_coding";"ENSLOCG00000015115"
