"name";"chromosome";"value";"description";"seq_region_start";"seq_region_end";"seq_region_strand";"biotype";"stable_id"
"SLC38A8";"16";"SLC38A8";"solute carrier family 38 member 8 [Source:HGNC Symbol;Acc:HGNC:32434]";"84009667";"84042636";"-1";"protein_coding";"ENSG00000166558"
"MBTPS1";"16";"MBTPS1";"membrane bound transcription factor peptidase, site 1 [Source:HGNC Symbol;Acc:HGNC:15456]";"84053761";"84116942";"-1";"protein_coding";"ENSG00000140943"
"HSDL1";"16";"HSDL1";"hydroxysteroid dehydrogenase like 1 [Source:HGNC Symbol;Acc:HGNC:16475]";"84122141";"84145192";"-1";"protein_coding";"ENSG00000103160"
"DNAAF1";"16";"DNAAF1";"dynein axonemal assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30539]";"84145287";"84178767";"1";"protein_coding";"ENSG00000154099"
"TAF1C";"16";"TAF1C";"TATA-box binding protein associated factor, RNA polymerase I subunit C [Source:HGNC Symbol;Acc:HGNC:11534]";"84177847";"84187070";"-1";"protein_coding";"ENSG00000103168"
"ADAD2";"16";"ADAD2";"adenosine deaminase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30714]";"84191138";"84197168";"1";"protein_coding";"ENSG00000140955"
"KCNG4";"16";"KCNG4";"potassium voltage-gated channel modifier subfamily G member 4 [Source:HGNC Symbol;Acc:HGNC:19697]";"84218667";"84239750";"-1";"protein_coding";"ENSG00000168418"
"WFDC1";"16";"WFDC1";"WAP four-disulfide core domain 1 [Source:HGNC Symbol;Acc:HGNC:15466]";"84294846";"84329844";"1";"protein_coding";"ENSG00000103175"
"ATP2C2";"16";"ATP2C2";"ATPase secretory pathway Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:29103]";"84368527";"84464187";"1";"protein_coding";"ENSG00000064270"
"MEAK7";"16";"TLDC1";"MTOR associated protein, eak-7 homolog [Source:HGNC Symbol;Acc:HGNC:29325]";"84476355";"84554033";"-1";"protein_coding";"ENSG00000140950"
"COTL1";"16";"COTL1";"coactosin like F-actin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:18304]";"84565596";"84618078";"-1";"protein_coding";"ENSG00000103187"
"KLHL36";"16";"KLHL36";"kelch like family member 36 [Source:HGNC Symbol;Acc:HGNC:17844]";"84648511";"84667686";"1";"protein_coding";"ENSG00000135686"
"USP10";"16";"USP10";"ubiquitin specific peptidase 10 [Source:HGNC Symbol;Acc:HGNC:12608]";"84699978";"84779922";"1";"protein_coding";"ENSG00000103194"
"CRISPLD2";"16";"CRISPLD2";"cysteine rich secretory protein LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25248]";"84819985";"84920768";"1";"protein_coding";"ENSG00000103196"
"ZDHHC7";"16";"ZDHHC7";"zinc finger DHHC-type containing 7 [Source:HGNC Symbol;Acc:HGNC:18459]";"84974181";"85011535";"-1";"protein_coding";"ENSG00000153786"
"KIAA0513";"16";"KIAA0513";"KIAA0513 [Source:HGNC Symbol;Acc:HGNC:29058]";"85027751";"85094230";"1";"protein_coding";"ENSG00000135709"
"FAM92B";"16";"FAM92B";"family with sequence similarity 92 member B [Source:HGNC Symbol;Acc:HGNC:24781]";"85098358";"85112472";"-1";"protein_coding";"ENSG00000153789"
"GSE1";"16";"GSE1";"Gse1 coiled-coil protein [Source:HGNC Symbol;Acc:HGNC:28979]";"85169525";"85676204";"1";"protein_coding";"ENSG00000131149"
"GINS2";"16";"GINS2";"GINS complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24575]";"85676198";"85690073";"-1";"protein_coding";"ENSG00000131153"
"C16orf74";"16";"C16orf74";"chromosome 16 open reading frame 74 [Source:HGNC Symbol;Acc:HGNC:23362]";"85690084";"85751129";"-1";"protein_coding";"ENSG00000154102"
"EMC8";"16";"EMC8";"ER membrane protein complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:7864]";"85771758";"85799608";"-1";"protein_coding";"ENSG00000131148"
"COX4I1";"16";"COX4I1";"cytochrome c oxidase subunit 4I1 [Source:HGNC Symbol;Acc:HGNC:2265]";"85798633";"85807054";"1";"protein_coding";"ENSG00000131143"
"IRF8";"16";"IRF8";"interferon regulatory factor 8 [Source:HGNC Symbol;Acc:HGNC:5358]";"85899162";"85922606";"1";"protein_coding";"ENSG00000140968"
"FOXF1";"16";"FOXF1";"forkhead box F1 [Source:HGNC Symbol;Acc:HGNC:3809]";"86510527";"86515422";"1";"protein_coding";"ENSG00000103241"
"MTHFSD";"16";"MTHFSD";"methenyltetrahydrofolate synthetase domain containing [Source:HGNC Symbol;Acc:HGNC:25778]";"86530178";"86555235";"-1";"protein_coding";"ENSG00000103248"
"FOXC2";"16";"FOXC2";"forkhead box C2 [Source:HGNC Symbol;Acc:HGNC:3801]";"86566829";"86569728";"1";"protein_coding";"ENSG00000176692"
"FOXL1";"16";"FOXL1";"forkhead box L1 [Source:HGNC Symbol;Acc:HGNC:3817]";"86576368";"86582160";"1";"protein_coding";"ENSG00000176678"
"C16orf95";"16";"C16orf95";"chromosome 16 open reading frame 95 [Source:HGNC Symbol;Acc:HGNC:40033]";"87083562";"87317420";"-1";"protein_coding";"ENSG00000260456"
"AC010531.1";"16";"RP11-178L8.4";"novel protein";"87302876";"87334273";"-1";"protein_coding";"ENSG00000131152"
"FBXO31";"16";"FBXO31";"F-box protein 31 [Source:HGNC Symbol;Acc:HGNC:16510]";"87326987";"87392142";"-1";"protein_coding";"ENSG00000103264"
"MAP1LC3B";"16";"MAP1LC3B";"microtubule associated protein 1 light chain 3 beta [Source:HGNC Symbol;Acc:HGNC:13352]";"87383953";"87404779";"1";"protein_coding";"ENSG00000140941"
"ZCCHC14";"16";"ZCCHC14";"zinc finger CCHC-type containing 14 [Source:HGNC Symbol;Acc:HGNC:24134]";"87406246";"87493024";"-1";"protein_coding";"ENSG00000140948"
"JPH3";"16";"JPH3";"junctophilin 3 [Source:HGNC Symbol;Acc:HGNC:14203]";"87601835";"87698156";"1";"protein_coding";"ENSG00000154118"
"KLHDC4";"16";"KLHDC4";"kelch domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25272]";"87696485";"87765992";"-1";"protein_coding";"ENSG00000104731"
"SLC7A5";"16";"SLC7A5";"solute carrier family 7 member 5 [Source:HGNC Symbol;Acc:HGNC:11063]";"87830023";"87869507";"-1";"protein_coding";"ENSG00000103257"
"CA5A";"16";"CA5A";"carbonic anhydrase 5A [Source:HGNC Symbol;Acc:HGNC:1377]";"87881546";"87936580";"-1";"protein_coding";"ENSG00000174990"
"BANP";"16";"BANP";"BTG3 associated nuclear protein [Source:HGNC Symbol;Acc:HGNC:13450]";"87949244";"88077318";"1";"protein_coding";"ENSG00000172530"
"ZNF469";"16";"ZNF469";"zinc finger protein 469 [Source:HGNC Symbol;Acc:HGNC:23216]";"88382989";"88440757";"1";"protein_coding";"ENSG00000225614"
"ZFPM1";"16";"ZFPM1";"zinc finger protein, FOG family member 1 [Source:HGNC Symbol;Acc:HGNC:19762]";"88453280";"88537031";"1";"protein_coding";"ENSG00000179588"
"ZC3H18";"16";"ZC3H18";"zinc finger CCCH-type containing 18 [Source:HGNC Symbol;Acc:HGNC:25091]";"88570381";"88631966";"1";"protein_coding";"ENSG00000158545"
"IL17C";"16";"IL17C";"interleukin 17C [Source:HGNC Symbol;Acc:HGNC:5983]";"88638572";"88640468";"1";"protein_coding";"ENSG00000124391"
"CYBA";"16";"CYBA";"cytochrome b-245 alpha chain [Source:HGNC Symbol;Acc:HGNC:2577]";"88643289";"88651054";"-1";"protein_coding";"ENSG00000051523"
"MVD";"16";"MVD";"mevalonate diphosphate decarboxylase [Source:HGNC Symbol;Acc:HGNC:7529]";"88651935";"88663161";"-1";"protein_coding";"ENSG00000167508"
"SNAI3";"16";"SNAI3";"snail family transcriptional repressor 3 [Source:HGNC Symbol;Acc:HGNC:18411]";"88677688";"88686507";"-1";"protein_coding";"ENSG00000185669"
"RNF166";"16";"RNF166";"ring finger protein 166 [Source:HGNC Symbol;Acc:HGNC:28856]";"88696499";"88706408";"-1";"protein_coding";"ENSG00000158717"
"CTU2";"16";"CTU2";"cytosolic thiouridylase subunit 2 [Source:HGNC Symbol;Acc:HGNC:28005]";"88706483";"88715396";"1";"protein_coding";"ENSG00000174177"
"PIEZO1";"16";"PIEZO1";"piezo type mechanosensitive ion channel component 1 [Source:HGNC Symbol;Acc:HGNC:28993]";"88715338";"88785220";"-1";"protein_coding";"ENSG00000103335"
"CDT1";"16";"CDT1";"chromatin licensing and DNA replication factor 1 [Source:HGNC Symbol;Acc:HGNC:24576]";"88803789";"88809258";"1";"protein_coding";"ENSG00000167513"
"APRT";"16";"APRT";"adenine phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:626]";"88809339";"88811937";"-1";"protein_coding";"ENSG00000198931"
"GALNS";"16";"GALNS";"galactosamine (N-acetyl)-6-sulfatase [Source:HGNC Symbol;Acc:HGNC:4122]";"88813734";"88856970";"-1";"protein_coding";"ENSG00000141012"
"TRAPPC2L";"16";"TRAPPC2L";"trafficking protein particle complex 2 like [Source:HGNC Symbol;Acc:HGNC:30887]";"88856220";"88862686";"1";"protein_coding";"ENSG00000167515"
"PABPN1L";"16";"PABPN1L";"poly(A) binding protein nuclear 1 like, cytoplasmic [Source:HGNC Symbol;Acc:HGNC:37237]";"88863333";"88866660";"-1";"protein_coding";"ENSG00000205022"
"CBFA2T3";"16";"CBFA2T3";"CBFA2/RUNX1 partner transcriptional co-repressor 3 [Source:HGNC Symbol;Acc:HGNC:1537]";"88874858";"88977207";"-1";"protein_coding";"ENSG00000129993"
"ACSF3";"16";"ACSF3";"acyl-CoA synthetase family member 3 [Source:HGNC Symbol;Acc:HGNC:27288]";"89088375";"89164121";"1";"protein_coding";"ENSG00000176715"
"CDH15";"16";"CDH15";"cadherin 15 [Source:HGNC Symbol;Acc:HGNC:1754]";"89171748";"89195492";"1";"protein_coding";"ENSG00000129910"
"SLC22A31";"16";"SLC22A31";"solute carrier family 22 member 31 [Source:HGNC Symbol;Acc:HGNC:27091]";"89195761";"89201651";"-1";"protein_coding";"ENSG00000259803"
"ZNF778";"16";"ZNF778";"zinc finger protein 778 [Source:HGNC Symbol;Acc:HGNC:26479]";"89217703";"89237071";"1";"protein_coding";"ENSG00000170100"
"ANKRD11";"16";"ANKRD11";"ankyrin repeat domain 11 [Source:HGNC Symbol;Acc:HGNC:21316]";"89267630";"89490561";"-1";"protein_coding";"ENSG00000167522"
"SPG7";"16";"SPG7";"SPG7 matrix AAA peptidase subunit, paraplegin [Source:HGNC Symbol;Acc:HGNC:11237]";"89490719";"89557768";"1";"protein_coding";"ENSG00000197912"
"RPL13";"16";"RPL13";"ribosomal protein L13 [Source:HGNC Symbol;Acc:HGNC:10303]";"89560657";"89566828";"1";"protein_coding";"ENSG00000167526"
"CPNE7";"16";"CPNE7";"copine 7 [Source:HGNC Symbol;Acc:HGNC:2320]";"89575758";"89597246";"1";"protein_coding";"ENSG00000178773"
"DPEP1";"16";"DPEP1";"dipeptidase 1 [Source:HGNC Symbol;Acc:HGNC:3002]";"89613308";"89638456";"1";"protein_coding";"ENSG00000015413"
"CHMP1A";"16";"CHMP1A";"charged multivesicular body protein 1A [Source:HGNC Symbol;Acc:HGNC:8740]";"89644435";"89657721";"-1";"protein_coding";"ENSG00000131165"
"SPATA33";"16";"SPATA33";"spermatogenesis associated 33 [Source:HGNC Symbol;Acc:HGNC:26463]";"89657802";"89671272";"1";"protein_coding";"ENSG00000167523"
"CDK10";"16";"CDK10";"cyclin dependent kinase 10 [Source:HGNC Symbol;Acc:HGNC:1770]";"89680737";"89696354";"1";"protein_coding";"ENSG00000185324"
"SPATA2L";"16";"SPATA2L";"spermatogenesis associated 2 like [Source:HGNC Symbol;Acc:HGNC:28393]";"89696357";"89701705";"-1";"protein_coding";"ENSG00000158792"
"VPS9D1";"16";"VPS9D1";"VPS9 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13526]";"89707134";"89720898";"-1";"protein_coding";"ENSG00000075399"
"ZNF276";"16";"ZNF276";"zinc finger protein 276 [Source:HGNC Symbol;Acc:HGNC:23330]";"89720400";"89740925";"1";"protein_coding";"ENSG00000158805"
"FANCA";"16";"FANCA";"FA complementation group A [Source:HGNC Symbol;Acc:HGNC:3582]";"89737549";"89816657";"-1";"protein_coding";"ENSG00000187741"
"SPIRE2";"16";"SPIRE2";"spire type actin nucleation factor 2 [Source:HGNC Symbol;Acc:HGNC:30623]";"89818179";"89871319";"1";"protein_coding";"ENSG00000204991"
"TCF25";"16";"TCF25";"transcription factor 25 [Source:HGNC Symbol;Acc:HGNC:29181]";"89873570";"89913627";"1";"protein_coding";"ENSG00000141002"
"MC1R";"16";"MC1R";"melanocortin 1 receptor [Source:HGNC Symbol;Acc:HGNC:6929]";"89912119";"89920977";"1";"protein_coding";"ENSG00000258839"
"AC092143.1";"16";"RP11-566K11.2";"novel protein (MC1R-TUBB3 readthrough)";"89919165";"89936092";"1";"protein_coding";"ENSG00000198211"
"TUBB3";"16";"TUBB3";"tubulin beta 3 class III [Source:HGNC Symbol;Acc:HGNC:20772]";"89921392";"89938761";"1";"protein_coding";"ENSG00000258947"
"DEF8";"16";"DEF8";"differentially expressed in FDCP 8 homolog [Source:HGNC Symbol;Acc:HGNC:25969]";"89947925";"89968060";"1";"protein_coding";"ENSG00000140995"
"CENPBD1";"16";"CENPBD1";"CENPB DNA-binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28272]";"89969773";"89972832";"-1";"protein_coding";"ENSG00000177946"
"DBNDD1";"16";"DBNDD1";"dysbindin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455]";"90004865";"90020128";"-1";"protein_coding";"ENSG00000003249"
"GAS8";"16";"GAS8";"growth arrest specific 8 [Source:HGNC Symbol;Acc:HGNC:4166]";"90019629";"90044975";"1";"protein_coding";"ENSG00000141013"
"PRDM7";"16";"PRDM7";"PR/SET domain 7 [Source:HGNC Symbol;Acc:HGNC:9351]";"90056566";"90092072";"-1";"protein_coding";"ENSG00000126856"
"SCGB1C2";"17";"SCGB1C2";"secretoglobin family 1C member 2 [Source:HGNC Symbol;Acc:HGNC:51242]";"137526";"139067";"1";"protein_coding";"ENSG00000268320"
"DOC2B";"17";"DOC2B";"double C2 domain beta [Source:HGNC Symbol;Acc:HGNC:2986]";"142789";"181650";"-1";"protein_coding";"ENSG00000272636"
"RPH3AL";"17";"RPH3AL";"rabphilin 3A like (without C2 domains) [Source:HGNC Symbol;Acc:HGNC:10296]";"212389";"386254";"-1";"protein_coding";"ENSG00000181031"
"C17orf97";"17";"C17orf97";"chromosome 17 open reading frame 97 [Source:HGNC Symbol;Acc:HGNC:33800]";"410325";"431062";"1";"protein_coding";"ENSG00000187624"
"RFLNB";"17";"RFLNB";"refilin B [Source:HGNC Symbol;Acc:HGNC:28705]";"439978";"445939";"-1";"protein_coding";"ENSG00000183688"
"VPS53";"17";"VPS53";"VPS53 subunit of GARP complex [Source:HGNC Symbol;Acc:HGNC:25608]";"508668";"721717";"-1";"protein_coding";"ENSG00000141252"
"TLCD3A";"17";"FAM57A";"TLC domain containing 3A [Source:HGNC Symbol;Acc:HGNC:29646]";"732412";"742968";"1";"protein_coding";"ENSG00000167695"
"GEMIN4";"17";"GEMIN4";"gem nuclear organelle associated protein 4 [Source:HGNC Symbol;Acc:HGNC:15717]";"744421";"753999";"-1";"protein_coding";"ENSG00000179409"
"GLOD4";"17";"GLOD4";"glyoxalase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:14111]";"757097";"783390";"-1";"protein_coding";"ENSG00000167699"
"MRM3";"17";"RNMTL1";"mitochondrial rRNA methyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:18485]";"782353";"792509";"1";"protein_coding";"ENSG00000171861"
"NXN";"17";"NXN";"nucleoredoxin [Source:HGNC Symbol;Acc:HGNC:18008]";"799310";"979776";"-1";"protein_coding";"ENSG00000167693"
"TIMM22";"17";"TIMM22";"translocase of inner mitochondrial membrane 22 [Source:HGNC Symbol;Acc:HGNC:17317]";"997129";"1003671";"1";"protein_coding";"ENSG00000177370"
"ABR";"17";"ABR";"ABR activator of RhoGEF and GTPase [Source:HGNC Symbol;Acc:HGNC:81]";"1003518";"1229738";"-1";"protein_coding";"ENSG00000159842"
"BHLHA9";"17";"BHLHA9";"basic helix-loop-helix family member a9 [Source:HGNC Symbol;Acc:HGNC:35126]";"1270559";"1271460";"1";"protein_coding";"ENSG00000205899"
"TRARG1";"17";"TUSC5";"trafficking regulator of GLUT4 (SLC2A4) 1 [Source:HGNC Symbol;Acc:HGNC:29592]";"1279662";"1300978";"1";"protein_coding";"ENSG00000184811"
"YWHAE";"17";"YWHAE";"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon [Source:HGNC Symbol;Acc:HGNC:12851]";"1344275";"1400222";"-1";"protein_coding";"ENSG00000108953"
"CRK";"17";"CRK";"CRK proto-oncogene, adaptor protein [Source:HGNC Symbol;Acc:HGNC:2362]";"1420689";"1463162";"-1";"protein_coding";"ENSG00000167193"
"MYO1C";"17";"MYO1C";"myosin IC [Source:HGNC Symbol;Acc:HGNC:7597]";"1464186";"1492686";"-1";"protein_coding";"ENSG00000197879"
"INPP5K";"17";"INPP5K";"inositol polyphosphate-5-phosphatase K [Source:HGNC Symbol;Acc:HGNC:33882]";"1494577";"1516742";"-1";"protein_coding";"ENSG00000132376"
"PITPNA";"17";"PITPNA";"phosphatidylinositol transfer protein alpha [Source:HGNC Symbol;Acc:HGNC:9001]";"1517718";"1562792";"-1";"protein_coding";"ENSG00000174238"
"SLC43A2";"17";"SLC43A2";"solute carrier family 43 member 2 [Source:HGNC Symbol;Acc:HGNC:23087]";"1569267";"1628886";"-1";"protein_coding";"ENSG00000167703"
"SCARF1";"17";"SCARF1";"scavenger receptor class F member 1 [Source:HGNC Symbol;Acc:HGNC:16820]";"1633858";"1645744";"-1";"protein_coding";"ENSG00000074660"
"RILP";"17";"RILP";"Rab interacting lysosomal protein [Source:HGNC Symbol;Acc:HGNC:30266]";"1646145";"1649866";"-1";"protein_coding";"ENSG00000167705"
"PRPF8";"17";"PRPF8";"pre-mRNA processing factor 8 [Source:HGNC Symbol;Acc:HGNC:17340]";"1650629";"1684867";"-1";"protein_coding";"ENSG00000174231"
"TLCD2";"17";"TLCD2";"TLC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:33522]";"1702816";"1710377";"-1";"protein_coding";"ENSG00000185561"
"WDR81";"17";"WDR81";"WD repeat domain 81 [Source:HGNC Symbol;Acc:HGNC:26600]";"1716523";"1738599";"1";"protein_coding";"ENSG00000167716"
"SERPINF2";"17";"SERPINF2";"serpin family F member 2 [Source:HGNC Symbol;Acc:HGNC:9075]";"1742836";"1755268";"1";"protein_coding";"ENSG00000167711"
"SERPINF1";"17";"SERPINF1";"serpin family F member 1 [Source:HGNC Symbol;Acc:HGNC:8824]";"1762029";"1777565";"1";"protein_coding";"ENSG00000132386"
"SMYD4";"17";"SMYD4";"SET and MYND domain containing 4 [Source:HGNC Symbol;Acc:HGNC:21067]";"1779485";"1830634";"-1";"protein_coding";"ENSG00000186532"
"RPA1";"17";"RPA1";"replication protein A1 [Source:HGNC Symbol;Acc:HGNC:10289]";"1829702";"1900082";"1";"protein_coding";"ENSG00000132383"
"RTN4RL1";"17";"RTN4RL1";"reticulon 4 receptor like 1 [Source:HGNC Symbol;Acc:HGNC:21329]";"1934677";"2025334";"-1";"protein_coding";"ENSG00000185924"
"DPH1";"17";"DPH1";"diphthamide biosynthesis 1 [Source:HGNC Symbol;Acc:HGNC:3003]";"2030110";"2043430";"1";"protein_coding";"ENSG00000108963"
"OVCA2";"17";"OVCA2";"OVCA2 serine hydrolase domain containing [Source:HGNC Symbol;Acc:HGNC:24203]";"2042022";"2043425";"1";"protein_coding";"ENSG00000262664"
"HIC1";"17";"HIC1";"HIC ZBTB transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:4909]";"2054154";"2063241";"1";"protein_coding";"ENSG00000177374"
"SMG6";"17";"SMG6";"SMG6 nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:17809]";"2059839";"2303785";"-1";"protein_coding";"ENSG00000070366"
"SRR";"17";"SRR";"serine racemase [Source:HGNC Symbol;Acc:HGNC:14398]";"2303383";"2325260";"1";"protein_coding";"ENSG00000167720"
"TSR1";"17";"TSR1";"TSR1 ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:25542]";"2322503";"2337507";"-1";"protein_coding";"ENSG00000167721"
"SGSM2";"17";"SGSM2";"small G protein signaling modulator 2 [Source:HGNC Symbol;Acc:HGNC:29026]";"2337498";"2381058";"1";"protein_coding";"ENSG00000141258"
"MNT";"17";"MNT";"MAX network transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:7188]";"2384073";"2401104";"-1";"protein_coding";"ENSG00000070444"
"METTL16";"17";"METTL16";"methyltransferase like 16 [Source:HGNC Symbol;Acc:HGNC:28484]";"2405562";"2511891";"-1";"protein_coding";"ENSG00000127804"
"PAFAH1B1";"17";"PAFAH1B1";"platelet activating factor acetylhydrolase 1b regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8574]";"2593210";"2685615";"1";"protein_coding";"ENSG00000007168"
"CLUH";"17";"CLUH";"clustered mitochondria homolog [Source:HGNC Symbol;Acc:HGNC:29094]";"2689386";"2712663";"-1";"protein_coding";"ENSG00000132361"
"RAP1GAP2";"17";"RAP1GAP2";"RAP1 GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:29176]";"2755705";"3037741";"1";"protein_coding";"ENSG00000132359"
"OR1D5";"17";"OR1D5";"olfactory receptor family 1 subfamily D member 5 [Source:HGNC Symbol;Acc:HGNC:8186]";"3062669";"3063607";"-1";"protein_coding";"ENSG00000262628"
"OR1D2";"17";"OR1D2";"olfactory receptor family 1 subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:8183]";"3088484";"3104422";"-1";"protein_coding";"ENSG00000184166"
"OR1G1";"17";"OR1G1";"olfactory receptor family 1 subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:8204]";"3126584";"3127581";"-1";"protein_coding";"ENSG00000183024"
"OR1A2";"17";"OR1A2";"olfactory receptor family 1 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:8180]";"3197519";"3198448";"1";"protein_coding";"ENSG00000172150"
"OR1A1";"17";"OR1A1";"olfactory receptor family 1 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8179]";"3207539";"3218896";"1";"protein_coding";"ENSG00000172146"
"OR3A2";"17";"OR3A2";"olfactory receptor family 3 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:8283]";"3276942";"3386317";"-1";"protein_coding";"ENSG00000221882"
"OR3A1";"17";"OR3A1";"olfactory receptor family 3 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8282]";"3291017";"3298360";"-1";"protein_coding";"ENSG00000180090"
"AC087498.1";"17";"OR1R1P";"olfactory receptor, family 1, subfamily R, member 1 pseudogene";"3385930";"3386874";"1";"protein_coding";"ENSG00000180042"
"OR1E1";"17";"OR1E1";"olfactory receptor family 1 subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:8189]";"3397104";"3398410";"-1";"protein_coding";"ENSG00000180016"
"OR3A3";"17";"OR3A3";"olfactory receptor family 3 subfamily A member 3 [Source:HGNC Symbol;Acc:HGNC:8284]";"3411370";"3424070";"1";"protein_coding";"ENSG00000159961"
"OR1E2";"17";"OR1E2";"olfactory receptor family 1 subfamily E member 2 [Source:HGNC Symbol;Acc:HGNC:8190]";"3432870";"3433841";"-1";"protein_coding";"ENSG00000127780"
"SPATA22";"17";"SPATA22";"spermatogenesis associated 22 [Source:HGNC Symbol;Acc:HGNC:30705]";"3440019";"3513852";"-1";"protein_coding";"ENSG00000141255"
"ASPA";"17";"ASPA";"aspartoacylase [Source:HGNC Symbol;Acc:HGNC:756]";"3472374";"3503405";"1";"protein_coding";"ENSG00000108381"
"TRPV3";"17";"TRPV3";"transient receptor potential cation channel subfamily V member 3 [Source:HGNC Symbol;Acc:HGNC:18084]";"3510502";"3557995";"-1";"protein_coding";"ENSG00000167723"
"TRPV1";"17";"TRPV1";"transient receptor potential cation channel subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:12716]";"3565444";"3609411";"-1";"protein_coding";"ENSG00000196689"
